id,time,x,y,z
600,23,0.039368191,0.0694335808571428,0
601,23,0.0554979412857142,0.1059199061428571,0
602,23,0.0667475705,0.1441820565,0
603,23,0.0728066855714285,0.183611752,0
604,23,0.0758798587857142,0.2234060234285714,0
605,23,0.0801763172857142,0.2630747340714285,0
606,23,0.0900691922142857,0.3016814263571428,0
607,23,0.1086456758571428,0.3368639984285714,0
608,23,0.1370325969285714,0.3646710569285714,0
609,23,0.1727228728571428,0.3822242132142857,0
610,23,0.2117703648571428,0.3900714218571428,0
611,23,0.2516223992857143,0.3896991327857143,0
612,23,0.2906925926428571,0.3818428352142857,0
613,23,0.3272955597857143,0.3661281015714285,0
614,23,0.3593998830714285,0.3425551877142857,0
615,23,0.385370579,0.312362674,0
616,23,0.4034599443571429,0.2768910042142857,0
617,23,0.4124688270714285,0.2381082900714285,0
618,23,0.4119599806428571,0.1982850802857143,0
619,23,0.4031895274285714,0.1594017908571428,0
620,23,0.38898812,0.1221164770714285,0
621,23,0.3723727712857143,0.0858289406428571,0
622,23,0.35410342,0.0503455860714285,0
623,23,0.3339577764285714,0.0158946529285714,0
624,24,0.0,-0.0,0
625,24,0.0245554805,0.0314662435714285,0
626,24,0.0478631249285714,0.0638591726428571,0
627,24,0.0676242538571428,0.0984982207142857,0
628,24,0.0810247929285714,0.1360285101428571,0
629,24,0.0867996510714285,0.175463119,0
630,24,0.0861242098571428,0.2153453393571428,0
631,24,0.0824658415,0.2550906829285714,0
632,24,0.0804077074285714,0.2949368099285714,0
633,24,0.084109719,0.3346170762142857,0
634,24,0.0967526272857143,0.3723605196428571,0
635,24,0.1189354169285714,0.4053993203571428,0
636,24,0.1490034959999999,0.4314765763571428,0
637,24,0.1847396666428571,0.4490217757142857,0
638,24,0.2236335204285714,0.4576067089999999,0
639,24,0.2634706433571429,0.4575533791428571,0
640,24,0.3023646844285714,0.4489316563571428,0
641,24,0.3385819542857143,0.4323260563571428,0
642,24,0.3706525827142857,0.4086773452857142,0
643,24,0.3974246204285714,0.3791580470714285,0
644,24,0.4181546523571429,0.3451126638571428,0
645,24,0.4328547928571428,0.3080467779285714,0
646,24,0.442456403,0.2693247281428571,0
647,24,0.4486751623571429,0.2299062715,0
648,24,0.4524640795,0.1901767359999999,0
649,24,0.4544877352857143,0.1503161058571428,0
650,25,0.0,-0.0,0
651,25,0.027091309,0.0293116362142857,0
652,25,0.0546633655,0.0581718554285714,0
653,25,0.0814546129285714,0.0877390740714285,0
654,25,0.1029785113571428,0.1212510743571428,0
655,25,0.1153130069285714,0.1590915572857142,0
656,25,0.1183862123571428,0.1988218072857142,0
657,25,0.1156167310714285,0.2386252777142857,0
658,25,0.1112035069285714,0.2782944972857143,0
659,25,0.108804291,0.3181231725714286,0
660,25,0.1113609462142857,0.3579144476428571,0
661,25,0.1212505213571428,0.3965067771428571,0
662,25,0.1396440922142857,0.4318253732857143,0
663,25,0.1658140950714285,0.4618446433571428,0
664,25,0.1980188574999999,0.4852969241428572,0
665,25,0.2343410537142857,0.501683839,0
666,25,0.2732085918571428,0.5104603417857143,0
667,25,0.3130414379285714,0.5109603012142857,0
668,25,0.3519422351428571,0.5024456468571429,0
669,25,0.3876333667857143,0.4848045498571429,0
670,25,0.4181661302857143,0.4592176577142857,0
671,25,0.4435971564285714,0.4284971704285714,0
672,25,0.4659330966428571,0.3954232907142857,0
673,25,0.4876430500714285,0.3619296272142857,0
674,25,0.5097992123571429,0.3287303435,0
675,25,0.5326672595714286,0.2960169026428571,0
676,26,0.0,-0.0,0
677,26,0.0232184991428571,0.0324635565714285,0
678,26,0.0481030862857142,0.0636597601428571,0
679,26,0.0748457999999999,0.0932890325714285,0
680,26,0.1002381237142857,0.1240626450714285,0
681,26,0.1214054416428571,0.1578635565714286,0
682,26,0.1378677599285714,0.1941953942857142,0
683,26,0.1499186395714285,0.2322271249285714,0
684,26,0.1583869015714285,0.2712225144285714,0
685,26,0.1644792582142857,0.3106660915714285,0
686,26,0.1698504788571428,0.3502170655,0
687,26,0.1769920588571428,0.3894753947857143,0
688,26,0.1889375402857143,0.4275133307142857,0
689,26,0.2079258268571428,0.4625389915,0
690,26,0.2340344164285714,0.4926196422857143,0
691,26,0.2663451787142857,0.5158937407142857,0
692,26,0.3032650229999999,0.5308189710714285,0
693,26,0.3425952819285714,0.537193263,0
694,26,0.3824349615,0.5359197957857142,0
695,26,0.4214400339285714,0.5276837433571429,0
696,26,0.4584348230714285,0.5128359494285715,0
697,26,0.4921818862857142,0.4916239784285715,0
698,26,0.5215898972857143,0.4647114900714286,0
699,26,0.5463126137857143,0.4334171535,0
700,26,0.5673419455714286,0.3995062037857143,0
701,26,0.5862013767142857,0.3643324788571428,0
702,27,0.0,-0.0,0
703,27,0.0270699748571428,0.0293319926428571,0
704,27,0.0544023580714285,0.0584186763571428,0
705,27,0.0824536765,0.0868126252142857,0
706,27,0.1107484973571428,0.1149649012857142,0
707,27,0.1386041415714285,0.1435500510714285,0
708,27,0.1652701162857142,0.1732432955714285,0
709,27,0.1898433038571428,0.2046822469285714,0
710,27,0.2113992127857142,0.2382562840714285,0
711,27,0.229655594,0.273736428,0
712,27,0.2451807010714286,0.310500476,0
713,27,0.2588192823571428,0.3480096793571428,0
714,27,0.271451747,0.3858718322142857,0
715,27,0.2841686310714286,0.4237051716428571,0
716,27,0.2987237514285714,0.4608597567857143,0
717,27,0.3175371741428571,0.4960130806428571,0
718,27,0.3432505092142857,0.5263934407142857,0
719,27,0.3766038104999999,0.5480371586428572,0
720,27,0.4147762350714285,0.5593199092857143,0
721,27,0.4545448397142856,0.5619174282857143,0
722,27,0.4941826124285714,0.5576027298571429,0
723,27,0.5326611222142857,0.5471483133571429,0
724,27,0.5689424915714285,0.5306210561428572,0
725,27,0.6018838912142856,0.5081697635714286,0
726,27,0.6304244975,0.4803387622857142,0
727,27,0.6537154474285715,0.4479848562857143,0
